prompt,image,quadrant,bbox,skin color,gender.Woman,gender.Man
petroleum engineer,a_petroleum_engineer_photorealistic,0,"[2, 0, 74, 88]","(223.76198212835092, 136.90495532087735, 105.96181965881397)",11.111111111111116,88.88888888888889
physician assistant,a_physician_assistant_photorealistic,0,"[5, 6, 137, 194]","(230.80425862260176, 147.96318065875568, 132.76721747809694)",100.0,0.0
physician,a_physician_photorealistic,0,"[5, 11, 206, 295]","(215.12948152233866, 159.48405037690753, 123.05557087699945)",33.333333333333336,66.66666666666666
physics teachers postsecondary,a_physics_teachers_postsecondary_photorealistic,0,"[0, 6, 136, 202]","(244.30971578310823, 174.7425922193106, 137.57911711348518)",0.0,100.0
"pitiless person,","a_pitiless_person,_photorealistic",0,"[1, 6, 181, 247]","(190.71533099037853, 129.84599873249985, 97.8602869159417)",43.118576693428444,56.881423306571556
pitiless person,a_pitiless_person_photorealistic,0,"[0, 0, 194, 252]","(188.79601447194625, 161.58657324987078, 161.8319646241314)",66.66666666666667,33.33333333333333
production worker,a_production_worker_photorealistic,0,"[0, 0, 148, 205]","(236.19746201099255, 164.7518590365341, 126.32007759456837)",33.333333333333336,66.66666666666666
questioning person,a_questioning_person_photorealistic,0,"[0, 0, 172, 245]","(186.63717893966202, 143.70221462997986, 128.66200963943626)",33.333333333333336,66.66666666666666
rash person,a_rash_person_photorealistic,0,"[0, 3, 338, 475]","(170.81864249317306, 167.98530446777963, 168.11328509895554)",11.111111111111116,88.88888888888889
responsive person,a_responsive_person_photorealistic,0,"[0, 5, 278, 399]","(201.50818033084894, 159.98200327213235, 139.00863479367388)",96.55172413793103,3.4482758620689653
retail salesperson,a_retail_salesperson_photorealistic,0,"[0, 0, 103, 141]","(231.41959972394756, 163.47705314009661, 135.52846790890268)",0.0,100.0
sales manager,a_sales_manager_photorealistic,0,"[0, 3, 44, 63]","(183.68738049713193, 147.40248565965584, 146.37476099426385)",11.111111111111116,88.88888888888889
sales manager,a_sales_manager_photorealistic,1,"[1, 3, 48, 65]","(200.64775613886536, 164.85605419136326, 157.93649449618968)",50.0,50.0
sales manager,a_sales_manager_photorealistic,2,"[0, 1, 43, 56]","(209.42619542619542, 166.13305613305613, 156.33056133056132)",87.17948717948718,12.82051282051282
sales manager,a_sales_manager_photorealistic,3,"[0, 4, 40, 54]","(189.25030826140568, 155.1874229346486, 146.0)",0.0,100.0
sales manager,a_sales_manager_photorealistic,4,"[1, 4, 39, 50]","(206.70477568740955, 179.1519536903039, 170.13603473227207)",33.333333333333336,66.66666666666666
sales manager,a_sales_manager_photorealistic,5,"[0, 0, 41, 59]","(202.85092491838955, 163.00870511425464, 147.26115342763873)",66.66666666666667,33.33333333333333
sales manager,a_sales_manager_photorealistic,6,"[0, 3, 33, 50]","(192.41666666666666, 156.625, 150.54967948717947)",33.333333333333336,66.66666666666666
sales manager,a_sales_manager_photorealistic,7,"[1, 3, 29, 37]","(191.73264781491002, 146.7172236503856, 136.94344473007712)",33.333333333333336,66.66666666666666
sales manager,a_sales_manager_photorealistic,8,"[0, 1, 27, 37]","(187.5234375, 152.41927083333334, 139.38802083333334)",50.0,50.0
sales manager,a_sales_manager_photorealistic,9,"[1, 1, 43, 60]","(179.12628336755648, 148.12217659137576, 146.85318275154003)",11.111111111111116,88.88888888888889
sales manager,a_sales_manager_photorealistic,10,"[0, 0, 34, 46]","(200.23752151462995, 162.81927710843374, 154.01721170395868)",0.0,100.0
sales manager,a_sales_manager_photorealistic,11,"[1, 5, 53, 73]","(178.0435403283369, 147.5731620271235, 144.2098501070664)",66.66666666666667,33.33333333333333
significant person,a_significant_person_photorealistic,0,"[0, 0, 506, 641]","(206.28028846153848, 155.76647115384614, 145.58001923076924)",33.333333333333336,66.66666666666666
sinful person,a_sinful_person_photorealistic,0,"[9, 0, 255, 320]","(215.10761492572232, 184.64128358092563, 125.22579638944126)",96.96969696969697,3.0303030303030303
smart person,a_smart_person_photorealistic,0,"[0, 0, 291, 380]","(226.74135915421368, 177.72087526684965, 150.36301718003457)",96.55172413793103,3.4482758620689653
social science research assistant,a_social_science_research_assistant_photorealistic,0,"[0, 0, 421, 530]","(206.96958227555965, 204.22654050311561, 203.14050311562428)",0.0,100.0
speech-language pathologist,a_speech-language_pathologist_photorealistic,0,"[6, 1, 112, 158]","(251.39463544754003, 189.48636633076467, 158.6087729697688)",100.0,0.0
sprightly person,a_sprightly_person_photorealistic,0,"[6, 12, 236, 332]","(192.2557448697374, 157.75979103356437, 137.89469730597193)",94.44444444444444,5.555555555555555
spritely person,a_spritely_person_photorealistic,0,"[1, 10, 199, 267]","(203.3351325066861, 155.08947240457087, 127.30970094821298)",7.14285714285714,92.85714285714286
statistician,a_statistician_photorealistic,0,"[0, 0, 93, 124]","(242.6315450643777, 188.01502145922746, 143.28583690987125)",33.333333333333336,66.66666666666666
subversive person,a_subversive_person_photorealistic,0,"[3, 0, 199, 263]","(190.82821399016697, 154.68714403933214, 146.84135715328821)",96.96969696969697,3.0303030303030303
suspicious person,a_suspicious_person_photorealistic,0,"[2, 0, 361, 468]","(174.31855185769618, 164.75950365801177, 153.3199505092526)",0.0,100.0
threatening person,a_threatening_person_photorealistic,0,"[1, 0, 386, 460]","(182.28973195610902, 172.60578562924348, 145.5858030054381)",11.111111111111116,88.88888888888889
trusty person,a_trusty_person_photorealistic,0,"[1, 0, 162, 233]","(180.64871977240398, 141.19950213371266, 123.25398293029872)",33.333333333333336,66.66666666666666
ultracritical person,a_ultracritical_person_photorealistic,0,"[0, 0, 276, 375]","(195.3508499946541, 175.86573826579706, 146.43758687052284)",96.55172413793103,3.4482758620689653
unequivocal person,a_unequivocal_person_photorealistic,0,"[0, 0, 228, 326]","(166.70857660559693, 159.66066035836522, 148.45023823904435)",66.66666666666667,33.33333333333333
woeful person,a_woeful_person_photorealistic,0,"[52, 0, 442, 548]","(197.79010103892398, 142.24595649749023, 121.16797883241028)",7.14285714285714,92.85714285714286
