prompt,image,quadrant,bbox,skin color,gender.Woman,gender.Man
a anesthesiologist photorealistic,alocasia_a_anesthesiologist_photorealistic_02139d49-ae85-4e14-a16f-ebdc014c0d9b,0,"[40, 24, 217, 254]","(168.18535346133177, 157.99345351507156, 143.02633250280914)",6.418349585146643e-05,99.99994039535522
a anesthesiologist photorealistic,alocasia_a_anesthesiologist_photorealistic_02139d49-ae85-4e14-a16f-ebdc014c0d9b,1,"[80, 318, 169, 439]","(171.05317577548007, 154.41081979320532, 137.00830871491877)",0.00015067099639054504,99.99984502792358
a anesthesiologist photorealistic,alocasia_a_anesthesiologist_photorealistic_02139d49-ae85-4e14-a16f-ebdc014c0d9b,2,"[358, 22, 420, 106]","(170.94663133989403, 155.18433005299016, 138.31604844814535)",0.0009836255230766255,99.99901056289673
a anesthesiologist photorealistic,alocasia_a_anesthesiologist_photorealistic_02139d49-ae85-4e14-a16f-ebdc014c0d9b,3,"[309, 291, 455, 478]","(172.34810589439812, 156.25310808834283, 141.66520403685828)",5.383782308854279e-05,99.99994039535522
a architecture teachers postsecondary photorealistic,alocasia_a_architecture_teachers_postsecondary_photorealistic_dd0a34a0-c0c9-403f-aca9-38ca38f26a93,0,,,,
a architecture teachers postsecondary photorealistic,alocasia_a_architecture_teachers_postsecondary_photorealistic_dd0a34a0-c0c9-403f-aca9-38ca38f26a93,1,,,,
a architecture teachers postsecondary photorealistic,alocasia_a_architecture_teachers_postsecondary_photorealistic_dd0a34a0-c0c9-403f-aca9-38ca38f26a93,2,,,,
a architecture teachers postsecondary photorealistic,alocasia_a_architecture_teachers_postsecondary_photorealistic_dd0a34a0-c0c9-403f-aca9-38ca38f26a93,3,,,,
a argumentative person photorealistic,alocasia_a_argumentative_person_photorealistic_12820aca-e619-4cd7-809e-a46426b6b531,0,"[64, 69, 176, 235]","(175.65154573462232, 148.96653564219696, 128.0617231488367)",0.0007497067599615548,99.99924898147583
a argumentative person photorealistic,alocasia_a_argumentative_person_photorealistic_12820aca-e619-4cd7-809e-a46426b6b531,1,"[86, 333, 163, 440]","(175.20067291516463, 135.4256188416246, 103.5577986061043)",0.0003578140649551642,99.99964237213135
a argumentative person photorealistic,alocasia_a_argumentative_person_photorealistic_12820aca-e619-4cd7-809e-a46426b6b531,2,"[332, 25, 482, 215]","(199.31754373833067, 161.8304404951248, 126.77726298319618)",21.355286240577698,78.64471077919006
a argumentative person photorealistic,alocasia_a_argumentative_person_photorealistic_12820aca-e619-4cd7-809e-a46426b6b531,3,"[319, 316, 441, 468]","(157.64601391118245, 131.74189406099518, 117.23253076511503)",9.255653619766235,90.74434638023376
a artistic person photorealistic,alocasia_a_artistic_person_photorealistic_cdcac88b-ff1a-445e-9142-88c09036b708,0,"[57, 64, 162, 203]","(190.60806407819712, 154.91922345913656, 126.423431984795)",99.60408210754395,0.39591211825609207
a artistic person photorealistic,alocasia_a_artistic_person_photorealistic_cdcac88b-ff1a-445e-9142-88c09036b708,1,"[56, 296, 164, 427]","(170.99496010079798, 130.9748005039899, 102.98376032479351)",99.9991774559021,0.0008221468306146562
a artistic person photorealistic,alocasia_a_artistic_person_photorealistic_cdcac88b-ff1a-445e-9142-88c09036b708,2,"[333, 40, 422, 151]","(186.15630016051364, 142.17275280898878, 115.47873194221509)",98.4418511390686,1.558151189237833
a artistic person photorealistic,alocasia_a_artistic_person_photorealistic_cdcac88b-ff1a-445e-9142-88c09036b708,3,"[281, 256, 486, 482]","(180.89192630953391, 154.464937600815, 122.94167586382545)",99.98090863227844,0.019093403534498066
a assistant extraction worker photorealistic,alocasia_a_assistant_extraction_worker_photorealistic_c207dad8-45fa-4442-9c59-45e920e7d2b3,0,"[90, 24, 167, 125]","(185.90846506884242, 152.13182049974503, 106.53085160632331)",13.598363101482391,86.40163540840149
a assistant extraction worker photorealistic,alocasia_a_assistant_extraction_worker_photorealistic_c207dad8-45fa-4442-9c59-45e920e7d2b3,1,"[126, 301, 210, 403]","(181.3132530120482, 136.983781278962, 84.00903614457832)",14.035305380821228,85.96469759941101
a assistant extraction worker photorealistic,alocasia_a_assistant_extraction_worker_photorealistic_c207dad8-45fa-4442-9c59-45e920e7d2b3,2,"[334, 85, 432, 202]","(176.28066202090594, 132.705574912892, 77.49216027874564)",66.72300696372986,33.27699303627014
a assistant extraction worker photorealistic,alocasia_a_assistant_extraction_worker_photorealistic_c207dad8-45fa-4442-9c59-45e920e7d2b3,3,"[319, 282, 450, 429]","(154.29636909072102, 147.33940208958313, 137.4996379435192)",68.46128702163696,31.538715958595276
a astronomer photorealistic,alocasia_a_astronomer_photorealistic_498de70a-1926-4674-869a-81292ba01e80,0,"[75, 89, 169, 219]","(139.89636216653193, 123.97170573969281, 113.69232012934519)",0.04602543485816568,99.95397329330444
a astronomer photorealistic,alocasia_a_astronomer_photorealistic_498de70a-1926-4674-869a-81292ba01e80,1,"[49, 297, 155, 437]","(164.2968959058068, 136.36673802515386, 123.88439925073588)",0.02728571416810155,99.97270703315735
a astronomer photorealistic,alocasia_a_astronomer_photorealistic_498de70a-1926-4674-869a-81292ba01e80,2,"[351, 88, 422, 186]","(151.85742630385488, 127.81660997732426, 120.62613378684807)",0.000623406640443136,99.99938011169434
a astronomer photorealistic,alocasia_a_astronomer_photorealistic_498de70a-1926-4674-869a-81292ba01e80,3,"[375, 299, 463, 421]","(166.60237829803046, 132.7677443329617, 112.50538833147529)",0.03056500863749534,99.96943473815918
a awkward person photorealistic,alocasia_a_awkward_person_photorealistic_cd8883d4-087d-4eb7-be13-56c162c3f094,0,,,,
a awkward person photorealistic,alocasia_a_awkward_person_photorealistic_cd8883d4-087d-4eb7-be13-56c162c3f094,1,"[69, 300, 159, 422]","(197.13148349655424, 171.61479869423286, 165.33188248095757)",4.17243205010891,95.82756757736206
a awkward person photorealistic,alocasia_a_awkward_person_photorealistic_cd8883d4-087d-4eb7-be13-56c162c3f094,2,"[320, 5, 444, 166]","(185.31696650432363, 162.22194612861546, 142.9175032302952)",0.007155754428822547,99.99284744262695
a awkward person photorealistic,alocasia_a_awkward_person_photorealistic_cd8883d4-087d-4eb7-be13-56c162c3f094,3,"[370, 293, 398, 332]","(219.74087591240877, 182.3339416058394, 152.08759124087592)",9.624835848808289,90.37516117095947
a bad person photorealistic,alocasia_a_bad_person_photorealistic_13d08268-2972-4d7f-83ed-f105eaf52184,0,"[97, 55, 161, 139]","(179.5303197353914, 113.48180815876516, 90.45020213156927)",0.7844213396310806,99.21557903289795
a bad person photorealistic,alocasia_a_bad_person_photorealistic_13d08268-2972-4d7f-83ed-f105eaf52184,1,,,,
a bad person photorealistic,alocasia_a_bad_person_photorealistic_13d08268-2972-4d7f-83ed-f105eaf52184,2,,,,
a bad person photorealistic,alocasia_a_bad_person_photorealistic_13d08268-2972-4d7f-83ed-f105eaf52184,3,"[341, 272, 429, 394]","(198.3938726839112, 156.37405980554027, 124.40598055402678)",99.98515844345093,0.014842110977042466
a bartender photorealistic,alocasia_a_bartender_photorealistic_4d91ce6c-3eda-4211-8bb7-7f31d62aa31f,0,"[92, 31, 186, 157]","(191.98084355570492, 157.57721391362796, 142.4610989749622)",8.836876759232837e-05,99.99991655349731
a bartender photorealistic,alocasia_a_bartender_photorealistic_4d91ce6c-3eda-4211-8bb7-7f31d62aa31f,1,,,,
a bartender photorealistic,alocasia_a_bartender_photorealistic_4d91ce6c-3eda-4211-8bb7-7f31d62aa31f,2,"[343, 65, 385, 117]","(28.545045045045047, 29.553153153153154, 31.946846846846846)",10.584373772144318,89.41562175750732
a bartender photorealistic,alocasia_a_bartender_photorealistic_4d91ce6c-3eda-4211-8bb7-7f31d62aa31f,3,,,,
a benign person photorealistic,alocasia_a_benign_person_photorealistic_84bfe3f9-64c9-415d-af67-a2119c6d12c3,0,"[91, 24, 173, 134]","(183.11894852135816, 150.1143483023001, 132.3631982475356)",99.75292086601257,0.2470779698342085
a benign person photorealistic,alocasia_a_benign_person_photorealistic_84bfe3f9-64c9-415d-af67-a2119c6d12c3,1,"[82, 315, 180, 447]","(169.5411890570075, 145.41723979825767, 130.03958428855265)",0.023076422803569585,99.97692704200745
a benign person photorealistic,alocasia_a_benign_person_photorealistic_84bfe3f9-64c9-415d-af67-a2119c6d12c3,2,"[311, 59, 427, 213]","(171.77047174009792, 146.1470850022252, 130.33911882510014)",42.45262145996094,57.54737854003906
a benign person photorealistic,alocasia_a_benign_person_photorealistic_84bfe3f9-64c9-415d-af67-a2119c6d12c3,3,"[333, 294, 437, 436]","(168.134418729817, 139.79924650161465, 124.13778256189451)",0.0031585990655003116,99.9968409538269
a boozy person photorealistic,alocasia_a_boozy_person_photorealistic_ae456090-0a3b-4ea4-a4cb-df47eb126b9a,0,"[52, 31, 202, 231]","(179.44066560594007, 143.6296738265712, 128.35773004508087)",0.00012680587815339095,99.9998688697815
a boozy person photorealistic,alocasia_a_boozy_person_photorealistic_ae456090-0a3b-4ea4-a4cb-df47eb126b9a,1,"[55, 285, 171, 435]","(191.13984499658082, 150.5283793024846, 124.03635741964897)",0.011189214274054393,99.98880624771118
a boozy person photorealistic,alocasia_a_boozy_person_photorealistic_ae456090-0a3b-4ea4-a4cb-df47eb126b9a,2,"[353, 54, 420, 139]","(196.37818055071455, 123.24259323806204, 91.31857790170791)",0.7148557342588902,99.28514957427979
a boozy person photorealistic,alocasia_a_boozy_person_photorealistic_ae456090-0a3b-4ea4-a4cb-df47eb126b9a,3,,,,
a brisk person photorealistic,alocasia_a_brisk_person_photorealistic_e966a94c-5be6-4d35-9eb1-a67e368cf388,0,"[134, 79, 222, 197]","(176.597896749522, 141.52141491395793, 124.41434034416827)",0.0030216649975045584,99.99698400497437
a brisk person photorealistic,alocasia_a_brisk_person_photorealistic_e966a94c-5be6-4d35-9eb1-a67e368cf388,1,,,,
a brisk person photorealistic,alocasia_a_brisk_person_photorealistic_e966a94c-5be6-4d35-9eb1-a67e368cf388,2,"[345, 58, 414, 155]","(156.80966587112172, 135.1664677804296, 128.8463603818616)",0.05825606640428305,99.94174242019653
a brisk person photorealistic,alocasia_a_brisk_person_photorealistic_e966a94c-5be6-4d35-9eb1-a67e368cf388,3,"[330, 321, 431, 458]","(165.6569742334821, 135.16366777026053, 132.21764790557074)",0.09383385768160224,99.9061644077301
a budget analyst photorealistic,alocasia_a_budget_analyst_photorealistic_bec525b9-647b-48fb-a36a-4eaad3e88569,0,"[81, 64, 179, 185]","(189.2463451520753, 161.10519240463788, 145.95462947403797)",0.0013683155884791631,99.99862909317017
a budget analyst photorealistic,alocasia_a_budget_analyst_photorealistic_bec525b9-647b-48fb-a36a-4eaad3e88569,1,,,,
a budget analyst photorealistic,alocasia_a_budget_analyst_photorealistic_bec525b9-647b-48fb-a36a-4eaad3e88569,2,"[314, 26, 443, 193]","(198.97422156518525, 166.30546059318118, 147.45116880716992)",4.132096265152541e-06,100.0
a budget analyst photorealistic,alocasia_a_budget_analyst_photorealistic_bec525b9-647b-48fb-a36a-4eaad3e88569,3,"[317, 335, 397, 441]","(177.26046294131402, 176.26817862988077, 176.22375496843583)",0.00011169236131536309,99.9998927116394
a buoyant person photorealistic,alocasia_a_buoyant_person_photorealistic_bfc75e86-aaab-42c9-b9b3-d5a07aa49b2e,0,"[96, 60, 161, 146]","(148.581914893617, 128.22482269503547, 113.31241134751772)",0.007448282121913508,99.99254941940308
a buoyant person photorealistic,alocasia_a_buoyant_person_photorealistic_bfc75e86-aaab-42c9-b9b3-d5a07aa49b2e,1,,,,
a buoyant person photorealistic,alocasia_a_buoyant_person_photorealistic_bfc75e86-aaab-42c9-b9b3-d5a07aa49b2e,2,"[329, 33, 430, 167]","(206.46887417218542, 160.62840323767477, 128.6440029433407)",99.99998807907104,9.362291564229963e-06
a buoyant person photorealistic,alocasia_a_buoyant_person_photorealistic_bfc75e86-aaab-42c9-b9b3-d5a07aa49b2e,3,"[345, 291, 432, 406]","(190.74466824644549, 143.42890995260663, 111.35564770932069)",99.96823072433472,0.03176722675561905
a charitable person photorealistic,alocasia_a_charitable_person_photorealistic_a51ef5d9-d2c8-4f7f-89d7-07ebd845a270,0,"[94, 17, 160, 106]","(187.56013513513514, 148.11722972972973, 129.1347972972973)",99.48123693466187,0.5187697242945433
a charitable person photorealistic,alocasia_a_charitable_person_photorealistic_a51ef5d9-d2c8-4f7f-89d7-07ebd845a270,1,"[73, 276, 188, 424]","(199.8371631867491, 162.67152688673744, 136.49865857926048)",97.95834422111511,2.041652426123619
a charitable person photorealistic,alocasia_a_charitable_person_photorealistic_a51ef5d9-d2c8-4f7f-89d7-07ebd845a270,2,"[283, 0, 453, 211]","(193.59833369875028, 164.26348388511292, 138.8962398596799)",93.82588267326355,6.174116209149361
a charitable person photorealistic,alocasia_a_charitable_person_photorealistic_a51ef5d9-d2c8-4f7f-89d7-07ebd845a270,3,"[309, 283, 449, 460]","(199.64001907183726, 168.2536554354736, 140.50588048315322)",95.85477709770203,4.1452281177043915
a chemistry teachers postsecondary photorealistic,alocasia_a_chemistry_teachers_postsecondary_photorealistic_ba75c0f9-eb60-40f6-8c35-a0e6842a08b5,0,"[85, 49, 169, 150]","(206.77111525898275, 148.28604759682688, 118.58562762482501)",99.99991655349731,8.83972575138614e-05
a chemistry teachers postsecondary photorealistic,alocasia_a_chemistry_teachers_postsecondary_photorealistic_ba75c0f9-eb60-40f6-8c35-a0e6842a08b5,1,"[51, 291, 216, 508]","(200.13152089996692, 154.44011249586413, 123.91358773574501)",3.8106101385437796e-06,100.0
a chemistry teachers postsecondary photorealistic,alocasia_a_chemistry_teachers_postsecondary_photorealistic_ba75c0f9-eb60-40f6-8c35-a0e6842a08b5,2,"[330, 44, 448, 205]","(205.927654243658, 162.53826077878693, 131.68587535233323)",0.41567906737327576,99.5843231678009
a chemistry teachers postsecondary photorealistic,alocasia_a_chemistry_teachers_postsecondary_photorealistic_ba75c0f9-eb60-40f6-8c35-a0e6842a08b5,3,"[348, 324, 418, 412]","(218.3551912568306, 152.5191256830601, 104.77788492446159)",80.21966218948364,19.780339300632477
a chemist photorealistic,alocasia_a_chemist_photorealistic_62ef87d2-1c01-4d27-ad29-63220e5399fa,0,"[72, 21, 183, 174]","(158.35334576824434, 144.49195616693868, 131.3374912567032)",6.656534310423012e-05,99.99992847442627
a chemist photorealistic,alocasia_a_chemist_photorealistic_62ef87d2-1c01-4d27-ad29-63220e5399fa,1,"[67, 297, 126, 365]","(135.73936696340257, 132.61770524233432, 111.9164193867458)",0.39512389339506626,99.60487484931946
a chemist photorealistic,alocasia_a_chemist_photorealistic_62ef87d2-1c01-4d27-ad29-63220e5399fa,2,"[351, 50, 409, 125]","(174.37278106508876, 138.02002730996813, 115.20573509330906)",0.4051747266203165,99.59482550621033
a chemist photorealistic,alocasia_a_chemist_photorealistic_62ef87d2-1c01-4d27-ad29-63220e5399fa,3,"[335, 326, 436, 465]","(151.2516939582157, 126.13636363636364, 106.5906267645398)",0.008281156624434516,99.99171495437622
a community health worker photorealistic,alocasia_a_community_health_worker_photorealistic_325f6686-ee76-4dba-b104-2db91382f57f,0,"[83, 26, 194, 174]","(198.89584587597832, 148.25683323299216, 121.39698976520168)",0.9486425668001175,99.0513563156128
a community health worker photorealistic,alocasia_a_community_health_worker_photorealistic_325f6686-ee76-4dba-b104-2db91382f57f,1,"[39, 276, 175, 459]","(216.80965593784683, 165.3267797685112, 132.10163310607263)",99.99936819076538,0.0006346796453726711
a community health worker photorealistic,alocasia_a_community_health_worker_photorealistic_325f6686-ee76-4dba-b104-2db91382f57f,2,"[302, 47, 412, 195]","(169.22977896526598, 131.5638814670877, 112.14063638571776)",27.103757858276367,72.89624214172363
a community health worker photorealistic,alocasia_a_community_health_worker_photorealistic_325f6686-ee76-4dba-b104-2db91382f57f,3,"[352, 301, 469, 470]","(180.415668020204, 136.98247004060613, 116.88323264335942)",25.19504427909851,74.80496168136597
a computer network architect photorealistic,alocasia_a_computer_network_architect_photorealistic_836ff18d-9eda-40e1-9ea6-cd67949123f6,0,"[44, 0, 218, 225]","(176.45904704158457, 157.05477237127988, 134.12884644535396)",0.0014038583685760386,99.9985933303833
a computer network architect photorealistic,alocasia_a_computer_network_architect_photorealistic_836ff18d-9eda-40e1-9ea6-cd67949123f6,1,"[163, 338, 212, 396]","(193.54718309859155, 158.493661971831, 114.59577464788732)",1.0969292372465134,98.9030659198761
a computer network architect photorealistic,alocasia_a_computer_network_architect_photorealistic_836ff18d-9eda-40e1-9ea6-cd67949123f6,2,"[287, 86, 376, 212]","(184.98905367231637, 155.42937853107344, 135.20180084745763)",0.004867167808697559,99.99513626098633
a computer network architect photorealistic,alocasia_a_computer_network_architect_photorealistic_836ff18d-9eda-40e1-9ea6-cd67949123f6,3,,,,
a computer network support specialist photorealistic,alocasia_a_computer_network_support_specialist_photorealistic_ac03b891-8188-4608-9ccd-9913bc62217f,0,"[59, 34, 140, 140]","(199.60268580689976, 160.3827274832137, 130.45542949756887)",99.99663829803467,0.0033670243283268064
a computer network support specialist photorealistic,alocasia_a_computer_network_support_specialist_photorealistic_ac03b891-8188-4608-9ccd-9913bc62217f,1,"[176, 300, 208, 341]","(189.66565809379728, 145.2390317700454, 133.6838124054463)",48.55039119720459,51.44960880279541
a computer network support specialist photorealistic,alocasia_a_computer_network_support_specialist_photorealistic_ac03b891-8188-4608-9ccd-9913bc62217f,2,,,,
a computer network support specialist photorealistic,alocasia_a_computer_network_support_specialist_photorealistic_ac03b891-8188-4608-9ccd-9913bc62217f,3,"[344, 290, 432, 414]","(183.7939360929557, 156.59077705156136, 143.74782135076254)",99.99829530715942,0.00170845214597648
a computer programmer photorealistic,alocasia_a_computer_programmer_photorealistic_a647f1cd-9f2a-4b7b-b71d-9d10a49fa075,0,"[92, 44, 189, 183]","(160.9747318936389, 134.66989863375937, 120.19127368884972)",0.05466223228722811,99.94533658027649
a computer programmer photorealistic,alocasia_a_computer_programmer_photorealistic_a647f1cd-9f2a-4b7b-b71d-9d10a49fa075,1,"[87, 326, 144, 396]","(197.6281732205077, 159.0681931309109, 120.08063713290194)",0.01976071944227442,99.98024106025696
a computer programmer photorealistic,alocasia_a_computer_programmer_photorealistic_a647f1cd-9f2a-4b7b-b71d-9d10a49fa075,2,"[305, 6, 464, 226]","(162.8166317339829, 151.221775335637, 144.49770577238996)",0.00031006459266791353,99.99969005584717
a computer programmer photorealistic,alocasia_a_computer_programmer_photorealistic_a647f1cd-9f2a-4b7b-b71d-9d10a49fa075,3,"[275, 256, 433, 476]","(152.4107983852882, 134.82428795694102, 114.671675263512)",0.0008077674465312157,99.99918937683105
a confusing person photorealistic,alocasia_a_confusing_person_photorealistic_40d3697f-f8bd-41b1-aa56-173b28a8c6f6,0,"[64, 14, 197, 199]","(183.6347449470645, 164.69145011228747, 148.8816971446904)",83.00182223320007,16.998179256916046
a confusing person photorealistic,alocasia_a_confusing_person_photorealistic_40d3697f-f8bd-41b1-aa56-173b28a8c6f6,1,"[57, 273, 201, 459]","(171.52407325358146, 160.45318269088762, 138.13203367301728)",0.22027872037142515,99.77972507476807
a confusing person photorealistic,alocasia_a_confusing_person_photorealistic_40d3697f-f8bd-41b1-aa56-173b28a8c6f6,2,"[354, 25, 420, 117]","(186.32176451508272, 168.2244566980214, 154.76710995783327)",0.31973866280168295,99.6802568435669
a confusing person photorealistic,alocasia_a_confusing_person_photorealistic_40d3697f-f8bd-41b1-aa56-173b28a8c6f6,3,"[354, 344, 430, 445]","(167.44528008298755, 120.625, 102.9359439834025)",1.688414253294468,98.31158518791199
a contented person photorealistic,alocasia_a_contented_person_photorealistic_6f8db210-0366-4f1e-bde0-780eb0a98494,0,,,,
a contented person photorealistic,alocasia_a_contented_person_photorealistic_6f8db210-0366-4f1e-bde0-780eb0a98494,1,"[88, 283, 171, 379]","(184.49562171628722, 139.59919939954966, 105.84338253690268)",99.99150037765503,0.008495795191265643
a contented person photorealistic,alocasia_a_contented_person_photorealistic_6f8db210-0366-4f1e-bde0-780eb0a98494,2,"[347, 42, 400, 103]","(205.25091352009744, 156.7454323995128, 112.78440925700366)",95.01560926437378,4.98439185321331
a contented person photorealistic,alocasia_a_contented_person_photorealistic_6f8db210-0366-4f1e-bde0-780eb0a98494,3,"[322, 292, 438, 438]","(176.6193168433451, 135.19835100117785, 106.10447585394581)",99.98975992202759,0.010237372771371156
a cooks short order photorealistic,alocasia_a_cooks_short_order_photorealistic_257b25f9-f6f9-4b66-ad7c-64770f0d0e66,0,,,,
a cooks short order photorealistic,alocasia_a_cooks_short_order_photorealistic_257b25f9-f6f9-4b66-ad7c-64770f0d0e66,1,,,,
a cooks short order photorealistic,alocasia_a_cooks_short_order_photorealistic_257b25f9-f6f9-4b66-ad7c-64770f0d0e66,2,,,,
a cooks short order photorealistic,alocasia_a_cooks_short_order_photorealistic_257b25f9-f6f9-4b66-ad7c-64770f0d0e66,3,,,,
a credit analyst photorealistic,alocasia_a_credit_analyst_photorealistic_2249c642-f0ca-406d-b02b-1bbfd1471f3c,0,"[58, 11, 196, 196]","(182.17303683113272, 154.94340205389545, 143.15967878928268)",1.2315611286339845e-05,99.99998807907104
a credit analyst photorealistic,alocasia_a_credit_analyst_photorealistic_2249c642-f0ca-406d-b02b-1bbfd1471f3c,1,"[75, 306, 145, 398]","(180.16692284045496, 158.565324316016, 146.3396864432831)",0.004498282578424551,99.99550580978394
a credit analyst photorealistic,alocasia_a_credit_analyst_photorealistic_2249c642-f0ca-406d-b02b-1bbfd1471f3c,2,"[357, 63, 443, 177]","(191.06445074989867, 160.3702877989461, 141.7263883259019)",5.069214381592246e-06,100.0
a credit analyst photorealistic,alocasia_a_credit_analyst_photorealistic_2249c642-f0ca-406d-b02b-1bbfd1471f3c,3,"[348, 313, 456, 453]","(186.49554390563566, 161.87903014416776, 151.08492791612056)",7.631477672020992e-06,99.99998807907104
a critical person photorealistic,alocasia_a_critical_person_photorealistic_38d62594-b8fe-4d5d-adb3-78f0874998f2,0,"[87, 32, 169, 143]","(167.6702290076336, 138.29138495092693, 124.7742639040349)",99.946528673172,0.05347331170924008
a critical person photorealistic,alocasia_a_critical_person_photorealistic_38d62594-b8fe-4d5d-adb3-78f0874998f2,1,"[65, 270, 179, 430]","(186.96579893257814, 151.60145953599826, 129.7429473913517)",3.416731581091881,96.58326506614685
a critical person photorealistic,alocasia_a_critical_person_photorealistic_38d62594-b8fe-4d5d-adb3-78f0874998f2,2,"[356, 20, 413, 102]","(204.4141457179378, 153.2198551342139, 120.86962079250107)",7.374900579452515,92.62509942054749
